amount,failure_type,payment_method,customer_history,retry_number,time_since_failure_hours,card_issuer,is_recoverable
11195.83,soft_decline,card,good,3,15,HDFC,1
26009.31,soft_decline,upi,good,1,15,HDFC,1
30426.86,hard_decline,card,bad,1,11,HDFC,0
12343.08,timeout,card,medium,3,10,None,0
2980.83,soft_decline,card,bad,2,12,ICICI,0
19612.54,timeout,netbanking,medium,1,34,Axis,0
11786.75,duplicate,card,medium,1,42,ICICI,0
11055.74,soft_decline,card,medium,2,29,Axis,0
47997.15,timeout,upi,good,1,59,None,1
30853.39,duplicate,card,medium,2,66,HDFC,0
27888.23,duplicate,upi,medium,3,28,Axis,0
20847.18,soft_decline,upi,bad,3,24,ICICI,0
21504.32,soft_decline,card,good,1,65,HDFC,0
27091.16,soft_decline,upi,good,3,4,HDFC,0
34851.85,timeout,netbanking,good,2,4,ICICI,1
35137.09,timeout,upi,good,1,48,SBI,1
8667.53,timeout,netbanking,medium,2,25,Axis,1
25055.63,soft_decline,card,bad,3,70,Axis,1
20656.71,soft_decline,card,medium,3,29,None,0
43539.3,hard_decline,netbanking,bad,3,27,HDFC,0
31607.8,hard_decline,card,medium,1,13,None,0
26671.95,timeout,netbanking,good,2,17,SBI,1
5858.19,hard_decline,card,good,1,56,None,0
30321.33,soft_decline,netbanking,good,3,24,SBI,1
5948.47,soft_decline,card,medium,3,69,SBI,0
16926.61,soft_decline,card,medium,1,4,SBI,0
7227.81,soft_decline,netbanking,bad,2,52,HDFC,1
34634.47,soft_decline,card,bad,3,38,HDFC,0
10391.98,soft_decline,card,medium,2,56,SBI,0
19653.78,soft_decline,card,bad,3,10,SBI,0
44794.17,soft_decline,upi,medium,1,68,SBI,1
10295.39,timeout,netbanking,good,3,24,HDFC,0
25439.47,soft_decline,card,bad,1,29,SBI,0
21021.66,timeout,card,good,1,1,HDFC,0
1004.39,timeout,card,bad,1,35,Axis,1
39658.63,hard_decline,upi,medium,3,36,ICICI,0
3545.39,duplicate,card,medium,2,1,None,0
23765.33,soft_decline,card,medium,2,46,ICICI,1
28077.85,timeout,card,bad,3,58,None,0
31458.48,duplicate,upi,good,1,3,ICICI,0
34462.72,timeout,netbanking,good,2,66,HDFC,0
12738.29,soft_decline,upi,medium,2,45,ICICI,1
597.94,soft_decline,card,good,3,35,ICICI,0
36199.84,soft_decline,upi,medium,1,64,None,0
26829.26,timeout,upi,bad,2,55,None,0
41822.27,timeout,card,bad,3,34,SBI,1
41087.28,soft_decline,card,bad,3,22,HDFC,0
42181.98,hard_decline,card,bad,1,43,HDFC,0
24306.22,timeout,upi,bad,3,0,Axis,1
16748.06,hard_decline,upi,bad,1,65,None,0
39598.75,timeout,upi,good,2,11,Axis,1
22619.58,timeout,card,medium,3,12,SBI,0
9253.77,soft_decline,card,bad,2,26,None,0
42763.2,timeout,netbanking,medium,1,19,HDFC,1
44139.74,soft_decline,card,bad,1,5,None,0
23368.86,hard_decline,netbanking,good,1,7,ICICI,0
3877.42,duplicate,upi,bad,3,20,ICICI,0
19452.52,timeout,card,medium,3,20,None,0
40196.53,hard_decline,card,good,3,44,ICICI,0
45098.52,soft_decline,netbanking,good,2,69,None,1
10253.29,soft_decline,card,good,2,43,ICICI,1
3441.98,hard_decline,netbanking,bad,3,58,None,0
43879.79,soft_decline,card,medium,2,29,HDFC,1
19531.31,hard_decline,upi,bad,1,9,None,0
27133.87,soft_decline,netbanking,medium,3,0,None,0
48406.48,soft_decline,netbanking,bad,1,9,HDFC,0
3421.58,soft_decline,card,medium,1,24,ICICI,0
32451.07,duplicate,upi,good,1,13,HDFC,0
3797.86,timeout,card,good,2,2,Axis,1
18835.9,soft_decline,card,bad,1,67,None,0
40210.35,soft_decline,card,medium,2,39,HDFC,1
21730.26,hard_decline,card,good,1,32,ICICI,1
49859.4,soft_decline,card,good,3,6,None,0
27997.06,hard_decline,card,good,1,2,SBI,0
16125.99,timeout,netbanking,bad,1,36,ICICI,1
11083.56,timeout,upi,medium,3,25,Axis,0
17590.97,timeout,card,medium,2,24,ICICI,0
18689.41,hard_decline,netbanking,bad,3,39,ICICI,0
3528.81,duplicate,card,medium,1,42,None,0
18541.75,duplicate,card,bad,1,43,ICICI,0
23265.5,hard_decline,upi,medium,2,70,None,0
36164.61,soft_decline,card,bad,1,28,HDFC,0
32870.8,hard_decline,upi,good,1,56,ICICI,0
35467.41,soft_decline,card,bad,2,8,Axis,0
517.35,timeout,card,medium,2,21,ICICI,1
10961.6,hard_decline,card,good,2,69,SBI,0
33118.05,soft_decline,netbanking,medium,2,5,None,1
24251.07,soft_decline,upi,medium,1,26,HDFC,0
365.14,hard_decline,upi,good,2,51,SBI,0
40244.28,timeout,upi,medium,2,69,ICICI,1
38663.2,hard_decline,card,bad,1,48,SBI,0
27466.12,timeout,upi,medium,2,22,ICICI,1
3416.52,soft_decline,card,medium,1,20,Axis,0
38349.1,hard_decline,card,good,2,7,None,0
29227.31,hard_decline,upi,good,2,53,SBI,0
39119.8,timeout,card,medium,3,13,HDFC,1
37612.17,soft_decline,card,bad,1,30,None,0
40169.8,hard_decline,netbanking,bad,2,50,HDFC,1
25948.6,soft_decline,upi,medium,3,61,Axis,0
7102.19,soft_decline,upi,medium,3,17,SBI,0
33590.76,duplicate,card,medium,1,46,ICICI,0
31061.64,soft_decline,card,medium,3,51,None,0
37138.43,soft_decline,upi,medium,1,36,Axis,0
8577.06,hard_decline,upi,bad,3,29,SBI,1
9829.26,timeout,upi,good,1,29,SBI,1
44531.43,hard_decline,netbanking,bad,2,47,HDFC,0
37523.89,timeout,netbanking,good,1,38,None,1
45420.6,timeout,card,medium,3,26,HDFC,1
37959.89,soft_decline,netbanking,bad,1,15,ICICI,1
29898.05,soft_decline,upi,medium,2,31,HDFC,1
32741.22,soft_decline,upi,good,2,28,HDFC,1
44467.48,timeout,card,good,3,51,None,0
28982.46,soft_decline,upi,medium,3,14,None,0
31656.33,soft_decline,netbanking,good,3,43,Axis,1
7908.19,timeout,upi,medium,2,22,None,1
23748.67,hard_decline,upi,medium,2,47,Axis,0
35848.22,hard_decline,card,bad,3,22,Axis,0
13620.04,hard_decline,card,good,2,70,None,1
10192.48,soft_decline,card,medium,2,13,HDFC,0
15759.96,hard_decline,card,medium,3,53,HDFC,0
12150.88,hard_decline,upi,medium,2,69,HDFC,1
10824.14,duplicate,card,good,3,42,SBI,0
21300.06,soft_decline,upi,medium,2,44,None,1
45401.14,timeout,card,medium,1,21,None,1
25402.28,timeout,card,good,1,60,None,0
9477.23,soft_decline,card,bad,2,17,SBI,0
3940.89,timeout,netbanking,bad,2,43,None,1
34838.19,soft_decline,card,good,1,17,ICICI,1
19201.66,duplicate,card,medium,3,56,Axis,0
41109.36,timeout,netbanking,medium,3,14,None,1
33009.59,soft_decline,netbanking,good,1,57,HDFC,1
39832.45,soft_decline,upi,medium,3,1,None,1
13670.11,soft_decline,card,bad,3,13,None,1
34648.71,soft_decline,card,medium,1,20,SBI,1
13276.69,soft_decline,netbanking,bad,1,42,HDFC,1
46959.52,soft_decline,netbanking,medium,2,44,Axis,0
31855.08,timeout,upi,good,1,33,SBI,1
16293.14,soft_decline,card,good,1,70,None,0
13548.64,timeout,card,bad,3,11,HDFC,1
9627.24,timeout,card,medium,3,6,Axis,1
34762.58,hard_decline,upi,good,2,68,SBI,0
11013.91,timeout,card,medium,3,27,SBI,0
29805.63,soft_decline,netbanking,bad,3,24,SBI,0
13305.29,soft_decline,card,bad,3,65,HDFC,0
33132.25,timeout,upi,good,1,50,None,0
40765.49,hard_decline,card,good,3,33,None,0
38923.46,hard_decline,upi,bad,1,45,HDFC,0
38066.48,timeout,card,bad,3,46,HDFC,1
9467.35,duplicate,upi,medium,1,31,ICICI,0
4510.41,timeout,upi,bad,3,11,ICICI,1
34977.55,timeout,card,good,2,18,SBI,1
18480.53,soft_decline,netbanking,good,2,46,SBI,0
21674.08,soft_decline,upi,good,2,37,HDFC,1
1654.34,timeout,netbanking,good,3,9,None,0
13052.86,hard_decline,netbanking,bad,2,9,None,0
1780.45,hard_decline,netbanking,medium,1,40,Axis,0
43971.37,soft_decline,card,good,2,54,ICICI,1
12245.49,timeout,card,bad,2,70,None,1
27911.12,soft_decline,netbanking,bad,2,42,ICICI,0
2045.07,timeout,card,good,2,37,ICICI,1
33375.68,soft_decline,card,medium,1,26,ICICI,1
16219.06,soft_decline,upi,bad,2,31,HDFC,1
44906.17,soft_decline,card,bad,3,70,HDFC,0
44417.1,soft_decline,upi,bad,2,47,SBI,0
16332.0,timeout,netbanking,good,3,25,None,1
45057.95,soft_decline,upi,medium,3,57,None,0
49808.27,soft_decline,card,bad,2,23,None,0
41288.24,hard_decline,card,bad,2,53,SBI,0
42259.08,hard_decline,card,good,3,45,ICICI,0
12525.54,soft_decline,card,good,1,57,ICICI,0
28877.45,soft_decline,card,bad,1,31,SBI,0
3456.07,duplicate,card,medium,2,15,SBI,0
4836.41,timeout,upi,medium,1,69,SBI,1
49944.74,soft_decline,upi,medium,1,64,ICICI,0
16399.3,hard_decline,netbanking,medium,2,12,Axis,0
37434.38,soft_decline,upi,medium,3,5,Axis,1
40352.59,soft_decline,card,medium,3,11,None,1
42915.36,timeout,upi,good,1,8,None,0
49881.65,timeout,upi,bad,3,58,ICICI,0
12150.67,soft_decline,card,bad,2,66,ICICI,0
2113.51,timeout,upi,bad,1,23,ICICI,0
20618.46,soft_decline,card,bad,3,14,HDFC,0
6591.03,soft_decline,card,medium,1,62,HDFC,1
1219.05,soft_decline,netbanking,good,3,49,HDFC,0
18085.3,soft_decline,netbanking,good,1,20,SBI,1
39208.54,duplicate,upi,good,3,0,None,0
28352.42,hard_decline,upi,medium,3,10,SBI,0
15707.62,soft_decline,netbanking,medium,2,66,None,1
32751.67,duplicate,netbanking,bad,2,21,ICICI,0
11677.71,timeout,card,medium,2,6,ICICI,1
817.63,timeout,upi,medium,1,48,HDFC,1
38241.23,duplicate,card,medium,1,0,ICICI,0
31224.78,soft_decline,card,good,1,64,None,1
38138.9,timeout,card,bad,3,62,SBI,1
2043.01,timeout,upi,medium,3,63,ICICI,0
41872.27,timeout,netbanking,good,3,25,Axis,0
31014.36,timeout,netbanking,bad,1,16,SBI,1
28213.43,soft_decline,card,medium,2,10,None,0
31268.24,timeout,upi,medium,1,66,HDFC,1
43235.22,soft_decline,card,medium,1,9,SBI,1
29388.13,soft_decline,card,bad,2,65,None,0
29089.42,soft_decline,netbanking,good,2,31,None,0
49534.89,duplicate,card,bad,1,15,ICICI,0
37860.84,soft_decline,upi,bad,3,25,None,0
22170.46,hard_decline,card,medium,3,55,None,0
35399.11,soft_decline,card,medium,2,8,Axis,1
19522.6,duplicate,upi,bad,1,4,None,0
11520.89,soft_decline,card,medium,3,6,Axis,0
29882.91,timeout,card,bad,3,64,None,0
46416.29,timeout,card,medium,2,11,None,1
46464.06,hard_decline,upi,medium,1,47,None,0
17161.07,soft_decline,netbanking,medium,2,71,HDFC,1
26431.11,timeout,netbanking,medium,1,24,HDFC,1
10660.63,duplicate,netbanking,good,1,12,None,0
49781.99,timeout,netbanking,bad,1,40,ICICI,0
49057.78,soft_decline,netbanking,medium,1,9,None,1
32510.5,timeout,upi,bad,1,39,HDFC,1
40240.26,soft_decline,upi,good,1,32,None,1
35783.5,hard_decline,card,medium,3,34,None,0
29698.6,timeout,netbanking,bad,3,36,None,0
2762.07,soft_decline,card,bad,3,15,ICICI,0
22792.74,timeout,card,bad,3,71,None,0
33771.84,hard_decline,netbanking,bad,1,32,Axis,0
33908.83,timeout,card,good,3,52,HDFC,1
18718.82,soft_decline,netbanking,bad,1,34,None,0
47090.43,hard_decline,upi,good,2,54,HDFC,0
8451.12,timeout,card,good,2,16,ICICI,1
25067.94,soft_decline,upi,good,3,26,None,1
34575.11,soft_decline,netbanking,bad,1,20,Axis,0
34887.08,duplicate,card,good,3,20,None,0
32467.08,soft_decline,upi,good,1,16,ICICI,0
13836.88,duplicate,netbanking,good,3,26,HDFC,0
7894.71,soft_decline,card,medium,2,47,None,0
31833.42,soft_decline,card,bad,2,43,ICICI,0
30005.18,timeout,card,medium,3,35,HDFC,1
9049.86,timeout,card,medium,3,27,None,0
35286.44,hard_decline,card,good,1,24,Axis,0
22813.08,hard_decline,upi,good,2,46,HDFC,0
33421.25,timeout,card,good,3,22,None,1
41884.62,soft_decline,netbanking,medium,1,49,None,1
8569.45,hard_decline,card,medium,2,64,None,0
1055.33,soft_decline,card,good,1,15,HDFC,1
38977.22,hard_decline,upi,bad,2,49,HDFC,0
30523.9,soft_decline,netbanking,bad,2,12,ICICI,0
35012.01,soft_decline,upi,good,1,34,ICICI,1
41923.93,hard_decline,card,good,1,31,SBI,0
40160.27,soft_decline,netbanking,bad,2,24,None,0
48049.92,soft_decline,card,good,2,42,HDFC,1
26843.16,timeout,card,medium,1,27,Axis,1
24475.93,hard_decline,card,medium,3,65,None,0
20154.17,timeout,upi,bad,1,66,ICICI,1
7769.18,timeout,card,medium,3,32,SBI,1
28673.1,soft_decline,upi,good,1,46,Axis,0
13922.92,timeout,upi,good,3,34,ICICI,0
46073.24,soft_decline,netbanking,good,3,63,None,1
29201.22,timeout,card,medium,2,11,ICICI,1
29682.73,duplicate,card,medium,1,52,HDFC,0
17810.74,hard_decline,card,bad,1,43,None,1
2694.27,timeout,card,medium,1,45,HDFC,1
1684.01,soft_decline,upi,medium,3,10,None,0
21224.42,hard_decline,upi,medium,3,69,None,0
4319.81,timeout,upi,good,2,45,HDFC,1
30381.66,soft_decline,netbanking,bad,3,58,None,0
44060.55,soft_decline,netbanking,good,1,58,Axis,0
44157.45,hard_decline,card,good,3,33,Axis,0
32986.37,timeout,netbanking,good,3,20,ICICI,0
10640.47,soft_decline,card,medium,2,71,HDFC,0
43163.54,duplicate,upi,bad,3,51,HDFC,0
44316.06,soft_decline,upi,good,1,47,ICICI,1
9913.01,soft_decline,netbanking,medium,1,18,SBI,0
36897.56,timeout,card,good,1,3,None,1
14397.33,soft_decline,upi,bad,1,31,Axis,1
40151.75,timeout,netbanking,medium,2,27,HDFC,1
49862.17,soft_decline,upi,medium,2,57,None,0
1598.3,soft_decline,upi,medium,1,40,None,0
44878.56,soft_decline,card,bad,1,32,SBI,0
31169.26,duplicate,card,medium,3,13,SBI,0
48671.79,hard_decline,netbanking,medium,3,52,None,0
23303.97,timeout,upi,medium,3,41,Axis,0
42384.66,soft_decline,upi,medium,3,35,SBI,1
3213.46,hard_decline,card,good,3,24,None,0
16830.42,hard_decline,card,medium,1,51,Axis,0
3444.13,duplicate,card,good,3,39,ICICI,0
48769.62,timeout,card,medium,3,69,None,0
40867.0,timeout,card,medium,3,61,ICICI,1
42642.12,soft_decline,card,good,2,8,Axis,1
46904.47,hard_decline,upi,medium,2,68,SBI,0
4346.66,hard_decline,upi,bad,2,20,HDFC,0
19341.32,duplicate,card,medium,1,52,None,0
3644.64,soft_decline,upi,good,2,69,ICICI,0
10618.58,soft_decline,netbanking,bad,3,0,Axis,0
11545.35,hard_decline,card,medium,3,30,None,0
23508.45,soft_decline,netbanking,good,3,44,ICICI,1
13501.25,soft_decline,netbanking,medium,1,27,ICICI,1
5138.81,timeout,card,medium,2,2,HDFC,1
8457.81,hard_decline,card,medium,2,39,None,0
7449.05,timeout,card,medium,3,3,Axis,1
48656.53,timeout,upi,medium,3,69,None,1
37988.7,soft_decline,card,bad,2,11,SBI,0
48391.3,hard_decline,card,medium,2,61,ICICI,0
22043.05,soft_decline,upi,bad,3,70,None,0
13990.59,duplicate,card,bad,2,47,None,0
39934.83,hard_decline,netbanking,medium,2,6,None,0
16380.07,soft_decline,card,bad,1,56,None,0
15039.23,soft_decline,netbanking,good,3,55,Axis,0
11702.05,hard_decline,card,good,2,66,ICICI,0
6570.98,soft_decline,card,bad,1,12,ICICI,1
12897.51,soft_decline,card,good,1,51,None,1
17830.46,timeout,netbanking,good,1,62,None,1
33732.31,timeout,card,medium,1,40,SBI,1
3221.99,soft_decline,upi,medium,1,22,Axis,0
10604.3,hard_decline,netbanking,medium,1,46,None,0
40470.28,timeout,upi,good,1,64,None,1
7431.4,soft_decline,card,good,3,30,None,1
17197.99,timeout,netbanking,medium,3,35,Axis,1
43246.48,soft_decline,netbanking,medium,3,13,Axis,1
7830.77,timeout,card,medium,1,36,ICICI,0
4228.57,hard_decline,upi,medium,2,31,HDFC,0
24278.45,hard_decline,netbanking,medium,1,52,HDFC,1
15190.73,timeout,netbanking,good,3,27,HDFC,0
28214.08,soft_decline,card,bad,3,64,HDFC,0
40209.86,soft_decline,netbanking,good,1,46,SBI,1
6943.71,hard_decline,card,good,3,70,SBI,0
29076.88,timeout,card,bad,2,31,HDFC,1
25324.89,soft_decline,card,good,2,23,HDFC,1
7289.53,timeout,card,medium,2,13,SBI,1
31237.52,soft_decline,upi,medium,1,46,SBI,1
13754.66,soft_decline,upi,medium,3,0,HDFC,1
24442.93,timeout,card,medium,3,18,Axis,0
4205.39,soft_decline,card,bad,2,57,HDFC,0
23033.24,hard_decline,card,medium,3,6,SBI,0
15392.53,soft_decline,netbanking,medium,1,63,HDFC,0
41136.82,soft_decline,netbanking,bad,2,17,HDFC,1
2943.24,timeout,card,medium,1,62,ICICI,0
20988.5,hard_decline,netbanking,medium,1,67,SBI,0
22975.73,hard_decline,card,medium,3,49,None,0
36277.8,hard_decline,upi,medium,1,67,ICICI,0
28756.95,soft_decline,netbanking,bad,2,15,Axis,0
33393.9,hard_decline,card,good,1,13,None,0
38874.76,duplicate,upi,bad,3,61,ICICI,0
43123.93,timeout,card,medium,1,6,SBI,0
15762.39,soft_decline,card,bad,1,55,SBI,0
26947.33,soft_decline,upi,good,3,13,HDFC,0
42021.39,duplicate,netbanking,bad,3,41,ICICI,0
49473.61,hard_decline,card,good,3,69,ICICI,0
44487.01,hard_decline,netbanking,bad,3,61,Axis,0
18636.22,timeout,netbanking,medium,3,42,None,0
9838.81,soft_decline,card,medium,3,56,Axis,1
24520.69,hard_decline,card,medium,3,30,ICICI,0
37107.91,duplicate,upi,good,1,50,SBI,0
24679.2,timeout,upi,medium,1,66,None,0
24210.73,soft_decline,card,good,1,0,Axis,1
41927.7,soft_decline,netbanking,medium,2,43,ICICI,1
18134.05,soft_decline,upi,bad,3,49,Axis,0
43003.75,timeout,card,good,1,59,Axis,0
20399.56,soft_decline,upi,medium,3,2,SBI,1
16478.83,soft_decline,card,medium,2,71,None,0
22754.1,duplicate,card,good,3,53,None,0
38146.1,soft_decline,netbanking,bad,1,1,SBI,0
6387.5,soft_decline,netbanking,medium,2,28,None,0
9901.32,soft_decline,card,good,3,15,None,0
47577.1,soft_decline,upi,good,2,58,None,1
8857.03,hard_decline,upi,medium,3,10,ICICI,1
28429.59,duplicate,card,medium,2,23,HDFC,0
29007.79,timeout,card,good,1,31,Axis,1
24532.26,hard_decline,upi,good,3,53,None,0
32272.79,hard_decline,upi,medium,3,55,ICICI,0
11568.35,hard_decline,card,medium,3,70,SBI,0
27677.85,soft_decline,card,good,1,42,Axis,1
18671.45,soft_decline,card,medium,2,52,SBI,1
33117.2,duplicate,card,bad,1,0,SBI,0
7147.05,soft_decline,upi,bad,2,60,HDFC,0
28586.78,soft_decline,card,bad,3,33,None,0
9344.99,hard_decline,card,bad,2,60,ICICI,1
14004.29,hard_decline,netbanking,good,2,60,ICICI,0
11013.62,soft_decline,card,good,3,7,SBI,0
9223.61,soft_decline,card,medium,3,53,ICICI,0
41302.98,soft_decline,netbanking,medium,2,52,ICICI,1
14356.81,timeout,upi,bad,3,19,Axis,1
46363.48,soft_decline,upi,good,3,45,ICICI,1
48499.33,hard_decline,card,medium,2,30,Axis,0
28605.9,hard_decline,card,medium,1,25,SBI,0
7235.76,timeout,upi,medium,1,62,HDFC,1
18789.96,soft_decline,upi,medium,3,19,None,0
39906.84,soft_decline,card,good,2,21,SBI,1
18432.8,hard_decline,card,bad,3,56,None,0
4442.16,timeout,netbanking,medium,1,56,ICICI,1
27883.57,soft_decline,card,medium,1,25,SBI,1
42271.53,hard_decline,card,good,2,16,None,1
39816.73,soft_decline,card,medium,2,26,SBI,1
8838.64,soft_decline,netbanking,good,1,66,Axis,1
33670.95,hard_decline,netbanking,good,2,55,ICICI,0
11103.16,soft_decline,upi,good,1,23,ICICI,1
10988.56,timeout,card,good,3,24,SBI,1
43716.18,timeout,card,medium,1,9,Axis,1
12558.48,hard_decline,card,medium,1,35,Axis,0
13236.04,hard_decline,upi,bad,2,44,None,0
132.6,hard_decline,upi,good,2,16,None,1
43546.38,soft_decline,netbanking,good,2,57,ICICI,1
39650.48,timeout,card,bad,3,22,Axis,1
31403.71,duplicate,upi,good,2,7,SBI,0
37538.26,soft_decline,upi,good,3,49,HDFC,1
7687.22,soft_decline,card,good,2,15,SBI,1
22970.35,soft_decline,card,bad,2,42,None,0
17625.85,timeout,upi,bad,1,45,HDFC,0
4779.45,timeout,netbanking,medium,1,48,Axis,1
24357.91,timeout,card,medium,1,14,SBI,1
46044.91,timeout,netbanking,medium,3,48,Axis,1
2098.95,hard_decline,upi,bad,2,20,None,0
14643.9,timeout,card,good,1,5,SBI,1
10456.29,timeout,card,bad,2,54,ICICI,0
11983.52,hard_decline,card,good,1,14,HDFC,0
45430.88,hard_decline,card,medium,2,10,ICICI,1
23456.65,timeout,card,good,1,38,ICICI,1
23368.34,hard_decline,card,bad,1,50,Axis,0
38052.72,timeout,netbanking,medium,1,36,ICICI,1
7809.16,timeout,upi,medium,1,48,SBI,0
24414.54,timeout,upi,medium,1,56,ICICI,1
21556.26,timeout,card,medium,2,64,ICICI,1
29885.84,hard_decline,card,bad,1,16,ICICI,0
49977.93,timeout,card,good,2,62,None,1
38495.5,hard_decline,netbanking,medium,1,13,None,0
19953.5,soft_decline,card,good,2,37,None,1
41394.9,soft_decline,card,medium,1,24,HDFC,0
8618.35,hard_decline,upi,bad,1,36,Axis,0
1620.14,hard_decline,upi,medium,1,55,None,0
10301.97,duplicate,netbanking,bad,3,6,None,0
17086.54,soft_decline,card,medium,2,10,None,0
25577.98,soft_decline,card,medium,2,34,SBI,1
30794.94,soft_decline,upi,medium,1,35,ICICI,1
45539.23,soft_decline,upi,bad,1,69,HDFC,0
25541.72,timeout,card,medium,1,51,HDFC,1
25113.65,soft_decline,card,medium,3,68,HDFC,0
2607.13,timeout,upi,bad,1,41,None,1
1842.09,timeout,netbanking,bad,1,70,Axis,1
27602.88,hard_decline,upi,medium,2,14,Axis,0
21965.11,timeout,netbanking,medium,3,20,ICICI,0
41975.1,hard_decline,upi,medium,2,0,None,0
8117.91,soft_decline,card,medium,3,67,ICICI,0
1346.09,timeout,card,medium,3,10,None,0
22507.03,timeout,upi,bad,2,9,ICICI,1
11950.18,soft_decline,card,good,2,44,None,1
2575.76,soft_decline,upi,medium,3,55,None,0
36257.45,soft_decline,upi,bad,3,18,ICICI,0
5668.49,soft_decline,netbanking,good,1,41,None,1
30455.14,duplicate,upi,medium,1,40,SBI,0
14124.38,hard_decline,card,bad,2,19,ICICI,0
8757.45,soft_decline,card,bad,3,26,Axis,0
19049.6,timeout,card,medium,2,11,None,1
40092.14,hard_decline,netbanking,good,1,63,None,1
19665.47,soft_decline,card,good,1,37,HDFC,1
37563.41,duplicate,netbanking,medium,1,65,SBI,0
6361.77,timeout,netbanking,good,3,57,SBI,1
38661.29,timeout,upi,good,2,10,ICICI,1
11922.97,hard_decline,card,bad,3,29,None,0
33901.92,timeout,card,bad,3,63,HDFC,1
28332.5,soft_decline,card,bad,1,47,ICICI,0
46464.32,hard_decline,card,good,1,39,None,0
19427.39,duplicate,card,good,2,67,SBI,0
3401.64,soft_decline,card,bad,3,20,HDFC,0
1055.86,timeout,upi,bad,2,4,None,1
41360.24,hard_decline,card,bad,2,35,None,0
26284.31,soft_decline,card,bad,2,6,Axis,0
38784.68,timeout,upi,bad,2,59,Axis,1
11797.84,soft_decline,netbanking,medium,1,55,Axis,0
17319.68,timeout,upi,medium,2,30,SBI,0
1602.18,soft_decline,card,medium,1,24,None,0
48078.47,duplicate,upi,medium,2,55,None,0
33426.61,soft_decline,upi,medium,1,33,HDFC,0
46666.93,soft_decline,netbanking,bad,2,43,HDFC,1
13348.27,soft_decline,card,good,3,6,HDFC,0
30612.03,duplicate,netbanking,bad,3,50,HDFC,0
33957.15,timeout,card,good,1,24,HDFC,0
15945.73,timeout,netbanking,medium,1,27,HDFC,1
42420.65,hard_decline,card,bad,2,41,SBI,1
47363.36,hard_decline,netbanking,good,3,26,Axis,1
44254.27,soft_decline,netbanking,medium,2,36,None,1
36979.44,hard_decline,card,good,1,54,None,0
13945.49,soft_decline,netbanking,bad,2,37,HDFC,1
14152.64,duplicate,card,bad,3,55,SBI,0
48171.68,timeout,card,bad,3,33,Axis,1
613.2,hard_decline,card,bad,3,28,ICICI,0
35830.89,soft_decline,netbanking,bad,3,47,ICICI,0
35341.68,timeout,card,good,3,71,None,0
31172.21,soft_decline,upi,medium,1,45,HDFC,0
49506.43,soft_decline,upi,medium,2,36,SBI,0
15662.78,soft_decline,netbanking,medium,2,2,None,1
17064.6,hard_decline,upi,bad,2,49,None,1
4039.08,timeout,card,good,1,20,HDFC,1
22195.63,soft_decline,card,good,1,47,None,1
13126.32,soft_decline,card,medium,1,57,HDFC,1
17235.0,hard_decline,upi,good,1,30,None,0
41745.13,timeout,card,medium,2,6,ICICI,1
46780.68,soft_decline,card,medium,3,56,HDFC,1
9368.08,soft_decline,netbanking,bad,3,35,HDFC,0
